pg_txn_id,merchant_id,order_id,payment_method,card_network,settlement_id,settled_at,gross_amount,fee,tax,net_amount,error_code,status
pay_a573365d47ae40,MID_RAZOR_991,ORD-2026-2011,NETBANKING,NA,setl_0ef74ffff8,2026-04-13 00:45:12,7705.8,154.12,27.74,7523.94,,SETTLED
pay_6d90f956c0744c,MID_RAZOR_991,ORD-2026-2012,UPI,NA,setl_01b687eb4b,2026-04-13 01:00:19,14945.3,298.91,53.8,14592.59,,SETTLED
pay_b67a9b45cedd43,MID_RAZOR_991,ORD-2026-2013,UPI,NA,setl_b4823094a1,2026-04-13 01:15:37,5384.15,107.68,19.38,5257.09,,SETTLED
pay_a47d334acc274e,MID_RAZOR_991,ORD-2026-2014,DEBIT_CARD,RuPay,setl_8b0a5726d2,2026-04-13 01:30:41,12444.21,248.88,44.8,12150.53,,SETTLED
pay_33b0eccf257e4a,MID_RAZOR_991,ORD-2026-2015,DEBIT_CARD,RuPay,setl_345034e729,2026-04-13 01:45:26,6333.36,126.67,22.8,6183.89,,SETTLED
pay_b36218c1459142,MID_RAZOR_991,ORD-2026-2016,CREDIT_CARD,RuPay,setl_a539b9dc94,2026-04-13 02:00:40,10698.31,213.97,38.51,10445.83,,SETTLED
pay_939cf6e6ad2842,MID_RAZOR_991,ORD-2026-2017,NETBANKING,NA,setl_794edc6620,2026-04-13 02:15:17,14088.86,281.78,50.72,13756.36,,SETTLED
pay_6bf1e05198a146,MID_RAZOR_991,ORD-2026-2018,UPI,NA,setl_70ea34d129,2026-04-13 02:30:33,3409.4,68.19,12.27,3328.94,,SETTLED
pay_444324f16e194b,MID_RAZOR_991,ORD-2026-2019,DEBIT_CARD,Visa,setl_4524fe212f,2026-04-13 02:45:26,5120.47,102.41,18.43,4999.63,,SETTLED
pay_2fe07ff5d72c40,MID_RAZOR_991,ORD-2026-2020,DEBIT_CARD,Visa,setl_f570c33cc0,2026-04-13 03:00:41,2828.47,56.57,10.18,2761.72,,SETTLED
pay_001f9895c53142,MID_RAZOR_991,ORD-2026-2021,CREDIT_CARD,RuPay,setl_7464be2d52,2026-04-13 03:15:15,12057.15,241.14,43.41,11772.6,,SETTLED
pay_bb4af4fedfdf42,MID_RAZOR_991,ORD-2026-2022,NETBANKING,NA,setl_e21ea37b19,2026-04-13 03:30:41,13632.01,272.64,49.08,13310.29,,SETTLED
pay_9dbfcf75854c46,MID_RAZOR_991,ORD-2026-2023,DEBIT_CARD,Visa,setl_7751aa9721,2026-04-13 03:45:42,8485.24,169.7,30.55,8284.99,,SETTLED
pay_0b4bb3451a9e41,MID_RAZOR_991,ORD-2026-2024,UPI,NA,setl_f385cdd418,2026-04-13 04:00:55,13499.33,269.99,48.6,13180.74,,SETTLED
pay_891fcf2fad1943,MID_RAZOR_991,ORD-2026-2025,NETBANKING,NA,setl_298584fcff,2026-04-13 04:15:57,5769.8,115.4,20.77,5633.63,,SETTLED
pay_338cd1d60da141,MID_RAZOR_991,ORD-2026-2026,CREDIT_CARD,RuPay,setl_f4308d94ab,2026-04-13 04:30:36,11149.97,223.0,40.14,10886.83,,SETTLED
pay_65693acbeefa42,MID_RAZOR_991,ORD-2026-2027,DEBIT_CARD,Visa,setl_27756b8d41,2026-04-13 04:45:56,1808.61,36.17,6.51,1765.93,,SETTLED
pay_16dd8536e70f48,MID_RAZOR_991,ORD-2026-2028,NETBANKING,NA,setl_1a09e2dff1,2026-04-13 05:00:51,11351.43,227.03,40.87,11083.53,,SETTLED
pay_42cfce5c83d54b,MID_RAZOR_991,ORD-2026-2029,CREDIT_CARD,RuPay,setl_64b5364791,2026-04-13 05:15:17,6872.39,137.45,24.74,6710.2,,SETTLED
pay_b308b84c43b64c,MID_RAZOR_991,ORD-2026-2030,DEBIT_CARD,Mastercard,setl_85bc4e612c,2026-04-13 05:30:07,5089.1,101.78,18.32,4969.0,,SETTLED
pay_3c9ce0715fde41,MID_RAZOR_991,ORD-2026-2031,CREDIT_CARD,Visa,setl_1b98f4d19a,2026-04-13 05:45:30,10877.23,217.54,39.16,10620.53,,SETTLED
pay_40ccb521708c41,MID_RAZOR_991,ORD-2026-2032,UPI,NA,setl_213e2a4eef,2026-04-13 06:00:53,11222.02,224.44,40.4,10957.18,,SETTLED
pay_bbad4cc0e39a47,MID_RAZOR_991,ORD-2026-2033,NETBANKING,NA,setl_c3d8d0130e,2026-04-13 06:15:19,9764.76,195.3,35.15,9534.31,,SETTLED
pay_5692f7b6096e4b,MID_RAZOR_991,ORD-2026-2034,NETBANKING,NA,setl_2505c56b60,2026-04-13 06:30:24,614.06,12.28,2.21,599.57,,SETTLED
pay_1bf92efabf0948,MID_RAZOR_991,ORD-2026-2035,CREDIT_CARD,Visa,setl_4345c9a4dd,2026-04-13 06:45:13,12961.54,259.23,46.66,12655.65,,SETTLED
pay_df98ec972e8945,MID_RAZOR_991,ORD-2026-2036,NETBANKING,NA,setl_3ce7fff364,2026-04-13 07:00:50,991.28,19.83,3.57,967.88,,SETTLED
pay_352db9aa3ebb45,MID_RAZOR_991,ORD-2026-2037,DEBIT_CARD,Mastercard,setl_22bda42b46,2026-04-13 07:15:27,13213.04,264.26,47.57,12901.21,,SETTLED
pay_c422d9ed9cef4d,MID_RAZOR_991,ORD-2026-2038,UPI,NA,setl_029a305bdf,2026-04-13 07:30:22,6602.62,132.05,23.77,6446.8,,SETTLED
pay_75eb7663fd2c43,MID_RAZOR_991,ORD-2026-2039,UPI,NA,setl_c0f35f52d5,2026-04-13 07:45:48,1255.43,25.11,4.52,1225.8,,SETTLED
pay_8cd5a02e24bd43,MID_RAZOR_991,ORD-2026-2040,CREDIT_CARD,RuPay,setl_14b46f916f,2026-04-13 08:00:25,3401.09,68.02,12.24,3320.83,,SETTLED
pay_b45274ab955141,MID_RAZOR_991,ORD-2026-2041,CREDIT_CARD,RuPay,setl_6f3ab7b248,2026-04-13 08:15:33,10846.68,216.93,39.05,10590.7,,SETTLED
pay_61e5153d6cb448,MID_RAZOR_991,ORD-2026-2042,DEBIT_CARD,Visa,setl_fbe4a187b6,2026-04-13 08:30:30,13165.83,263.32,47.4,12855.11,,SETTLED
pay_0677c5b732b244,MID_RAZOR_991,ORD-2026-2043,DEBIT_CARD,Visa,setl_5d130b7265,2026-04-13 08:45:12,1723.78,34.48,6.21,1683.09,,SETTLED
pay_2759d0de09ac4e,MID_RAZOR_991,ORD-2026-2044,CREDIT_CARD,RuPay,setl_5101ac2403,2026-04-13 09:00:01,13885.13,277.7,49.99,13557.44,,SETTLED
pay_ee7ede0b577a42,MID_RAZOR_991,ORD-2026-2045,CREDIT_CARD,RuPay,setl_d03fba3904,2026-04-13 09:15:25,9461.06,189.22,34.06,9237.78,,SETTLED
pay_039b572361ac41,MID_RAZOR_991,ORD-2026-2046,CREDIT_CARD,Mastercard,setl_17d18e9047,2026-04-13 09:30:07,704.67,14.09,2.54,688.04,,SETTLED
pay_2dae83cb3eaf47,MID_RAZOR_991,ORD-2026-2047,NETBANKING,NA,setl_ee46dc0e30,2026-04-13 09:45:07,3755.02,75.1,13.52,3666.4,,SETTLED
pay_f96a83c4740042,MID_RAZOR_991,ORD-2026-2048,DEBIT_CARD,Mastercard,setl_25c7883c02,2026-04-13 10:00:31,6040.07,120.8,21.74,5897.53,,SETTLED
pay_42479ef4d82842,MID_RAZOR_991,ORD-2026-2049,DEBIT_CARD,Mastercard,setl_2ac2d1fb2b,2026-04-13 10:15:43,3245.77,64.92,11.69,3169.16,,SETTLED
pay_5e94cbebf5f949,MID_RAZOR_991,ORD-2026-2050,DEBIT_CARD,Visa,setl_2f03e0c5b8,2026-04-13 10:30:15,9456.36,189.13,34.04,9233.19,,SETTLED
pay_454396989aaf43,MID_RAZOR_991,ORD-2026-2051,NETBANKING,NA,setl_a78a8cfde3,2026-04-13 10:45:05,649.64,12.99,2.34,634.31,,SETTLED
pay_e2df06b5a96a4a,MID_RAZOR_991,ORD-2026-2052,NETBANKING,NA,setl_ba8320e10b,2026-04-13 11:00:45,6637.72,132.75,23.89,6481.08,,SETTLED
pay_138d790e10c941,MID_RAZOR_991,ORD-2026-2053,UPI,NA,setl_b4efec5cbc,2026-04-13 11:15:21,14000.44,280.01,50.4,13670.03,,SETTLED
pay_05c48c6c27ec48,MID_RAZOR_991,ORD-2026-2054,UPI,NA,setl_d0d5a19753,2026-04-13 11:30:00,4178.02,83.56,15.04,4079.42,,SETTLED
pay_36eaf7687a5342,MID_RAZOR_991,ORD-2026-2055,UPI,NA,setl_381aa13d93,2026-04-13 11:45:37,3100.9,62.02,11.16,3027.72,,SETTLED
pay_33cb8ecb0c7647,MID_RAZOR_991,ORD-2026-2056,NETBANKING,NA,setl_e078382f69,2026-04-13 12:00:08,1799.9,36.0,6.48,1757.42,,SETTLED
pay_83dbd7e045d948,MID_RAZOR_991,ORD-2026-2057,DEBIT_CARD,RuPay,setl_d0a4f6fac3,2026-04-13 12:15:08,7738.55,154.77,27.86,7555.92,,SETTLED
pay_b428d3ccdc024c,MID_RAZOR_991,ORD-2026-2058,DEBIT_CARD,Visa,setl_7941ddfc2a,2026-04-13 12:30:39,12529.04,250.58,45.1,12233.36,,SETTLED
pay_0460c88933964c,MID_RAZOR_991,ORD-2026-2059,DEBIT_CARD,Mastercard,setl_c08c0543ea,2026-04-13 12:45:31,11573.29,231.47,41.66,11300.16,,SETTLED
pay_5131ab8b4ba742,MID_RAZOR_991,ORD-2026-2060,NETBANKING,NA,setl_a081256d14,2026-04-13 13:00:03,3239.34,64.79,11.66,3162.89,,SETTLED
pay_3cca1182cb8f42,MID_RAZOR_991,ORD-2026-2061,DEBIT_CARD,RuPay,setl_d44527898e,2026-04-13 13:15:45,7273.43,145.47,26.18,7101.78,,SETTLED
pay_7be26cdc939b4b,MID_RAZOR_991,ORD-2026-2062,NETBANKING,NA,setl_d6e01fa5db,2026-04-13 13:30:29,7648.33,152.97,27.53,7467.83,,SETTLED
pay_41ac1d230ef64b,MID_RAZOR_991,ORD-2026-2063,DEBIT_CARD,RuPay,setl_bb0342d0a7,2026-04-13 13:45:53,2940.28,58.81,10.59,2870.88,,SETTLED
pay_59275db4983844,MID_RAZOR_991,ORD-2026-2064,CREDIT_CARD,Mastercard,setl_513db16960,2026-04-13 14:00:00,8127.22,162.54,29.26,7935.42,,SETTLED
pay_0227ce3c87c142,MID_RAZOR_991,ORD-2026-2065,UPI,NA,setl_61e740d375,2026-04-13 14:15:56,5265.54,105.31,18.96,5141.27,,SETTLED
pay_f59e494baab341,MID_RAZOR_991,ORD-2026-2066,UPI,NA,setl_f7399d498d,2026-04-13 14:30:53,5191.31,103.83,18.69,5068.79,,SETTLED
pay_6ebf8f1ead8e44,MID_RAZOR_991,ORD-2026-2067,NETBANKING,NA,setl_44e1fe088a,2026-04-13 14:45:29,9611.17,192.22,34.6,9384.35,,SETTLED
pay_4032d662da9c48,MID_RAZOR_991,ORD-2026-2068,UPI,NA,setl_54de39b020,2026-04-13 15:00:41,9524.29,190.49,34.29,9299.51,,SETTLED
pay_cfa7a84c172f4d,MID_RAZOR_991,ORD-2026-2069,CREDIT_CARD,RuPay,setl_ffc9329e11,2026-04-13 15:15:55,1205.89,24.12,4.34,1177.43,,SETTLED
pay_47ba0518faf04f,MID_RAZOR_991,ORD-2026-2070,UPI,NA,setl_d5b5952d01,2026-04-13 15:30:35,14302.55,286.05,51.49,13965.01,,SETTLED
pay_4e17311c33b94d,MID_RAZOR_991,ORD-2026-2071,CREDIT_CARD,Visa,setl_640519361b,2026-04-13 15:45:05,797.42,15.95,2.87,778.6,,SETTLED
pay_1e56b26e2e154a,MID_RAZOR_991,ORD-2026-2072,DEBIT_CARD,Mastercard,setl_96007791a0,2026-04-13 16:00:48,14339.27,286.79,51.62,14000.86,,SETTLED
pay_798850dc3fde47,MID_RAZOR_991,ORD-2026-2073,NETBANKING,NA,setl_45d1b8c756,2026-04-13 16:15:47,12192.12,243.84,43.89,11904.39,,SETTLED
pay_eb821aa6508c41,MID_RAZOR_991,ORD-2026-2074,UPI,NA,setl_bf4004d779,2026-04-13 16:30:53,5828.12,116.56,20.98,5690.58,,SETTLED
pay_2fd674bf7b9f43,MID_RAZOR_991,ORD-2026-2075,NETBANKING,NA,setl_e53e6ac84e,2026-04-13 16:45:17,8664.33,173.29,31.19,8459.85,,SETTLED
pay_e64fc8c5766446,MID_RAZOR_991,ORD-2026-2076,DEBIT_CARD,Mastercard,setl_13d7156b22,2026-04-13 17:00:11,6794.54,135.89,24.46,6634.19,,SETTLED
pay_e0c950e5f57848,MID_RAZOR_991,ORD-2026-2077,NETBANKING,NA,setl_093572cb61,2026-04-13 17:15:43,3751.34,75.03,13.51,3662.8,,SETTLED
pay_a3964c7f15444b,MID_RAZOR_991,ORD-2026-2078,UPI,NA,setl_91e4044846,2026-04-13 17:30:18,7289.18,145.78,26.24,7117.16,,SETTLED
pay_2fea7f8551d14b,MID_RAZOR_991,ORD-2026-2079,DEBIT_CARD,RuPay,setl_418c3dbef5,2026-04-13 17:45:33,6702.11,134.04,24.13,6543.94,,SETTLED
pay_d16c4a8750de4d,MID_RAZOR_991,ORD-2026-2080,UPI,NA,setl_abaf8d2529,2026-04-13 18:00:32,6661.25,133.22,23.98,6504.05,,SETTLED
pay_84679abdc67544,MID_RAZOR_991,ORD-2026-2081,DEBIT_CARD,Visa,setl_8f49ca0650,2026-04-13 18:15:16,8990.73,179.81,32.37,8778.55,,SETTLED
pay_b8a87ced36c94e,MID_RAZOR_991,ORD-2026-2082,NETBANKING,NA,setl_7980347f1f,2026-04-13 18:30:11,11899.57,237.99,42.84,11618.74,,SETTLED
pay_5007baa483d84d,MID_RAZOR_991,ORD-2026-2083,DEBIT_CARD,Visa,setl_764395624d,2026-04-13 18:45:37,10999.37,219.99,39.6,10739.78,,SETTLED
pay_3c5f067b1e754c,MID_RAZOR_991,ORD-2026-2084,CREDIT_CARD,RuPay,setl_7ef5708169,2026-04-13 19:00:11,1634.2,32.68,5.88,1595.64,,SETTLED
pay_861cfc0266c04d,MID_RAZOR_991,ORD-2026-2085,UPI,NA,setl_9d42271b50,2026-04-13 19:15:00,6226.54,124.53,22.42,6079.59,,SETTLED
pay_377ba8cba61749,MID_RAZOR_991,ORD-2026-2086,NETBANKING,NA,setl_f168ba25da,2026-04-13 19:30:55,10036.9,200.74,36.13,9800.03,,SETTLED
pay_27c8a63ecf5345,MID_RAZOR_991,ORD-2026-2087,DEBIT_CARD,Mastercard,setl_f591f08d94,2026-04-13 19:45:43,14465.55,289.31,52.08,14124.16,,SETTLED
pay_6cabc115ce6a46,MID_RAZOR_991,ORD-2026-2088,UPI,NA,setl_93e5f7c0d7,2026-04-13 20:00:12,2122.73,42.45,7.64,2072.64,,SETTLED
pay_5271ccc191e74e,MID_RAZOR_991,ORD-2026-2089,NETBANKING,NA,setl_a0bd99d8f2,2026-04-13 20:15:41,2604.74,52.09,9.38,2543.27,,SETTLED
pay_ea299a9831ab49,MID_RAZOR_991,ORD-2026-2090,CREDIT_CARD,RuPay,setl_940ed39ccf,2026-04-13 20:30:19,11660.96,233.22,41.98,11385.76,,SETTLED
pay_9d0f53f5ddf246,MID_RAZOR_991,ORD-2026-2091,CREDIT_CARD,RuPay,setl_5f85490e4f,2026-04-13 20:45:47,10687.67,213.75,38.48,10435.44,,SETTLED
pay_a2a4788289ec47,MID_RAZOR_991,ORD-2026-2092,CREDIT_CARD,RuPay,setl_01b4a2e389,2026-04-13 21:00:18,8756.74,175.13,31.52,8550.09,,SETTLED
pay_fa0d1773c2e841,MID_RAZOR_991,ORD-2026-2093,NETBANKING,NA,setl_e874ffe121,2026-04-13 21:15:26,12804.94,256.1,46.1,12502.74,,SETTLED
pay_ab7b337600b64a,MID_RAZOR_991,ORD-2026-2094,NETBANKING,NA,setl_705b96404c,2026-04-13 21:30:14,10857.21,217.14,39.09,10600.98,,SETTLED
pay_4b95192b905447,MID_RAZOR_991,ORD-2026-2095,UPI,NA,setl_90a6996e32,2026-04-13 21:45:17,13446.72,268.93,48.41,13129.38,,SETTLED
pay_5b0f1395861d48,MID_RAZOR_991,ORD-2026-2096,DEBIT_CARD,Visa,setl_d2171b46c1,2026-04-13 22:00:44,6825.34,136.51,24.57,6664.26,,SETTLED
pay_370bf70d5c9340,MID_RAZOR_991,ORD-2026-2097,DEBIT_CARD,Visa,setl_1f097b8857,2026-04-13 22:15:14,7860.72,157.21,28.3,7675.21,,SETTLED
pay_d2a90140615042,MID_RAZOR_991,ORD-2026-2098,CREDIT_CARD,Visa,setl_ca5665ae1b,2026-04-13 22:30:46,10815.09,216.3,38.93,10559.86,,SETTLED
pay_381a532e95a043,MID_RAZOR_991,ORD-2026-2099,NETBANKING,NA,setl_3fe774568e,2026-04-13 22:45:51,14578.65,291.57,52.48,14234.6,,SETTLED
pay_ad5f94bdeefc45,MID_RAZOR_991,ORD-2026-2100,UPI,NA,setl_cbe453f0e4,2026-04-13 23:00:42,7501.9,150.04,27.01,7324.85,,SETTLED
pay_0d7b7b83372c46,MID_RAZOR_991,ORD-2026-2101,UPI,NA,setl_bcbfbe314a,2026-04-13 23:15:50,6531.77,130.64,23.52,6377.61,,SETTLED
pay_6723810371bb42,MID_RAZOR_991,ORD-2026-2102,UPI,NA,setl_a39e4f0e19,2026-04-13 23:30:01,5702.41,114.05,20.53,5567.83,,SETTLED
pay_2a0acd50279444,MID_RAZOR_991,ORD-2026-2103,UPI,NA,setl_65b092c42e,2026-04-13 23:45:51,1423.15,28.46,5.12,1389.57,,SETTLED
pay_14e7927e6c5e47,MID_RAZOR_991,ORD-2026-2104,CREDIT_CARD,Visa,setl_79d172f392,2026-04-14 00:00:16,14908.11,298.16,53.67,14556.28,,SETTLED
pay_b0f658d1166546,MID_RAZOR_991,ORD-2026-2105,DEBIT_CARD,RuPay,setl_5ec80056dd,2026-04-14 00:15:54,10506.97,210.14,37.83,10259.0,,SETTLED
pay_aa553e0e45624e,MID_RAZOR_991,ORD-2026-2106,UPI,NA,setl_a6f1dbc494,2026-04-14 00:30:59,14220.88,284.42,51.2,13885.26,,SETTLED
pay_76fb73214dba4f,MID_RAZOR_991,ORD-2026-2107,UPI,NA,setl_1f069880fd,2026-04-14 00:45:52,8655.86,173.12,31.16,8451.58,,SETTLED
pay_fb6d16b0d8e04e,MID_RAZOR_991,ORD-2026-2108,CREDIT_CARD,Visa,setl_cc626e1b65,2026-04-14 01:00:10,11061.06,221.22,39.82,10800.02,,SETTLED
pay_22c7e87a60b548,MID_RAZOR_991,ORD-2026-2109,CREDIT_CARD,Mastercard,setl_5a05c1b0a8,2026-04-14 01:15:23,5351.81,107.04,19.27,5225.5,,SETTLED
pay_c55f3d19342f4e,MID_RAZOR_991,ORD-2026-2110,UPI,NA,setl_104bf0c7a0,2026-04-14 01:30:15,12604.79,252.1,45.38,12307.31,,SETTLED
pay_b1140bac49164d,MID_RAZOR_991,ORD-2026-2111,UPI,NA,setl_092ef6e8b5,2026-04-14 01:45:17,5900.33,118.01,21.24,5761.08,,SETTLED
pay_d4536daa51aa43,MID_RAZOR_991,ORD-2026-2112,CREDIT_CARD,Mastercard,setl_5da11b6c8d,2026-04-14 02:00:26,11914.63,238.29,42.89,11633.45,,SETTLED
pay_b852d6dec02248,MID_RAZOR_991,ORD-2026-2113,NETBANKING,NA,setl_1de3c36e01,2026-04-14 02:15:54,7984.25,159.69,28.74,7795.82,,SETTLED
pay_f3d6fe1a4e2645,MID_RAZOR_991,ORD-2026-2114,UPI,NA,setl_9960faf40a,2026-04-14 02:30:45,12190.58,243.81,43.89,11902.88,,SETTLED
pay_faa8c145f9594c,MID_RAZOR_991,ORD-2026-2115,CREDIT_CARD,Visa,setl_c4d63b6c82,2026-04-14 02:45:03,6202.36,124.05,22.33,6055.98,,SETTLED
pay_319b63bb95d145,MID_RAZOR_991,ORD-2026-2116,UPI,NA,setl_e386d977c3,2026-04-14 03:00:40,14710.68,294.21,52.96,14363.51,,SETTLED
pay_f6baa4bc882c4e,MID_RAZOR_991,ORD-2026-2117,DEBIT_CARD,Mastercard,setl_d8e498141f,2026-04-14 03:15:47,5048.58,100.97,18.17,4929.44,,SETTLED
pay_b2b10a13a0ea40,MID_RAZOR_991,ORD-2026-2118,CREDIT_CARD,Mastercard,setl_6403055ab1,2026-04-14 03:30:25,6969.74,139.39,25.09,6805.26,,SETTLED
pay_a5eba9cfb3e249,MID_RAZOR_991,ORD-2026-2119,NETBANKING,NA,setl_aaee6b3a9a,2026-04-14 03:45:44,5506.13,110.12,19.82,5376.19,,SETTLED
pay_79d0c701987144,MID_RAZOR_991,ORD-2026-2120,DEBIT_CARD,Visa,setl_b18a98b54d,2026-04-14 04:00:46,10923.77,218.48,39.33,10665.96,,SETTLED
pay_0eaed7975d6749,MID_RAZOR_991,ORD-2026-2121,DEBIT_CARD,Mastercard,setl_a4591d9473,2026-04-14 04:15:21,11477.17,229.54,41.32,11206.31,,SETTLED
pay_c2c17af167e44c,MID_RAZOR_991,ORD-2026-2122,DEBIT_CARD,RuPay,setl_871f4a815c,2026-04-14 04:30:53,11725.29,234.51,42.21,11448.57,,SETTLED
pay_d75a2737165348,MID_RAZOR_991,ORD-2026-2123,DEBIT_CARD,Visa,setl_b8e0e9bb77,2026-04-14 04:45:40,7858.74,157.17,28.29,7673.28,,SETTLED
pay_a4008ee198c64e,MID_RAZOR_991,ORD-2026-2124,NETBANKING,NA,setl_6e20dcafbd,2026-04-14 05:00:19,8800.31,176.01,31.68,8592.62,,SETTLED
pay_23067d5fa66f47,MID_RAZOR_991,ORD-2026-2125,CREDIT_CARD,Visa,setl_95b01e998c,2026-04-14 05:15:19,4625.76,92.52,16.65,4516.59,,SETTLED
pay_24f4624403cd43,MID_RAZOR_991,ORD-2026-2126,CREDIT_CARD,RuPay,setl_4dc0b37e71,2026-04-14 05:30:20,7988.55,159.77,28.76,7800.02,,SETTLED
pay_3e965b29961445,MID_RAZOR_991,ORD-2026-2127,NETBANKING,NA,setl_5f6ccd4ab0,2026-04-14 05:45:53,6474.77,129.5,23.31,6321.96,,SETTLED
pay_529e956dd1434e,MID_RAZOR_991,ORD-2026-2128,NETBANKING,NA,setl_86a8d56e66,2026-04-14 06:00:13,6969.38,139.39,25.09,6804.9,,SETTLED
pay_fed03de39bcf4f,MID_RAZOR_991,ORD-2026-2129,NETBANKING,NA,setl_8f8fa2e56b,2026-04-14 06:15:55,4323.56,86.47,15.56,4221.53,,SETTLED
pay_31210db0664b46,MID_RAZOR_991,ORD-2026-2130,NETBANKING,NA,setl_1ecba3a018,2026-04-14 06:30:46,14612.45,292.25,52.6,14267.6,,SETTLED
pay_baba6193b6ac40,MID_RAZOR_991,ORD-2026-2131,NETBANKING,NA,setl_6baf01db08,2026-04-14 06:45:08,14536.46,290.73,52.33,14193.4,,SETTLED
pay_dc3b640fe89643,MID_RAZOR_991,ORD-2026-2132,NETBANKING,NA,setl_217a6025f9,2026-04-14 07:00:30,972.81,19.46,3.5,949.85,,SETTLED
pay_a2f344ff611049,MID_RAZOR_991,ORD-2026-2133,NETBANKING,NA,setl_448587a62c,2026-04-14 07:15:07,2252.56,45.05,8.11,2199.4,,SETTLED
pay_9076a2ab1b874b,MID_RAZOR_991,ORD-2026-2134,DEBIT_CARD,Visa,setl_5a5c64625f,2026-04-14 07:30:23,4897.27,97.95,17.63,4781.69,,SETTLED
pay_30ddf215484747,MID_RAZOR_991,ORD-2026-2135,NETBANKING,NA,setl_78587a2989,2026-04-14 07:45:03,14083.9,281.68,50.7,13751.52,,SETTLED
pay_9a3a28ee9d4c44,MID_RAZOR_991,ORD-2026-2136,NETBANKING,NA,setl_be88cf5774,2026-04-14 08:00:00,2273.75,45.48,8.19,2220.08,,SETTLED
pay_fc6ee89cb6fa42,MID_RAZOR_991,ORD-2026-2137,DEBIT_CARD,Mastercard,setl_829a871f56,2026-04-14 08:15:28,13554.17,271.08,48.79,13234.3,,SETTLED
pay_3e59ae3565ea48,MID_RAZOR_991,ORD-2026-2138,CREDIT_CARD,Mastercard,setl_572787b02c,2026-04-14 08:30:40,7183.57,143.67,25.86,7014.04,,SETTLED
pay_6987d800224b46,MID_RAZOR_991,ORD-2026-2139,DEBIT_CARD,RuPay,setl_e24825a50c,2026-04-14 08:45:51,9559.17,191.18,34.41,9333.58,,SETTLED
pay_9831a7f3106e43,MID_RAZOR_991,ORD-2026-2140,DEBIT_CARD,Mastercard,setl_0ce51787cf,2026-04-14 09:00:02,14392.15,287.84,51.81,14052.5,,SETTLED
pay_90355abd545c45,MID_RAZOR_991,ORD-2026-2141,CREDIT_CARD,Mastercard,setl_6c4a59ed4e,2026-04-14 09:15:01,8793.92,175.88,31.66,8586.38,,SETTLED
pay_3b200b1a879447,MID_RAZOR_991,ORD-2026-2142,UPI,NA,setl_5f925ab910,2026-04-14 09:30:12,14349.94,287.0,51.66,14011.28,,SETTLED
pay_66fac399a8b54a,MID_RAZOR_991,ORD-2026-2143,CREDIT_CARD,Visa,setl_42a17cb1ae,2026-04-14 09:45:32,13504.53,270.09,48.62,13185.82,,SETTLED
pay_5d5580aa5c9c44,MID_RAZOR_991,ORD-2026-2144,DEBIT_CARD,RuPay,setl_8902c93b7c,2026-04-14 10:00:15,12530.51,250.61,45.11,12234.79,,SETTLED
pay_f48d3f29a1b046,MID_RAZOR_991,ORD-2026-2145,UPI,NA,setl_80f9601638,2026-04-14 10:15:31,12998.63,259.97,46.79,12691.87,,SETTLED
pay_c22a4261a2014a,MID_RAZOR_991,ORD-2026-2146,UPI,NA,setl_ab03dc9924,2026-04-14 10:30:55,8154.58,163.09,29.36,7962.13,,SETTLED
pay_624182f9b0ac46,MID_RAZOR_991,ORD-2026-2147,CREDIT_CARD,Visa,setl_bbbb709cfb,2026-04-14 10:45:09,3148.7,62.97,11.33,3074.4,,SETTLED
pay_5209b77ae47043,MID_RAZOR_991,ORD-2026-2148,CREDIT_CARD,RuPay,setl_b8287f76c1,2026-04-14 11:00:39,14436.29,288.73,51.97,14095.59,,SETTLED
pay_c37e89d94cb444,MID_RAZOR_991,ORD-2026-2149,NETBANKING,NA,setl_fa2a506235,2026-04-14 11:15:06,5140.6,102.81,18.51,5019.28,,SETTLED
pay_7d3e1f48349349,MID_RAZOR_991,ORD-2026-2150,UPI,NA,setl_58757a3609,2026-04-14 11:30:03,3437.11,68.74,12.37,3356.0,,SETTLED
pay_2675dbe540fe43,MID_RAZOR_991,ORD-2026-2151,NETBANKING,NA,setl_ffe7254cca,2026-04-14 11:45:07,4404.67,88.09,15.86,4300.72,,SETTLED
pay_f48279f27f254c,MID_RAZOR_991,ORD-2026-2152,NETBANKING,NA,setl_4b0d16bf5b,2026-04-14 12:00:01,6408.66,128.17,23.07,6257.42,,SETTLED
pay_34c74999bc8c4b,MID_RAZOR_991,ORD-2026-2153,UPI,NA,setl_e922241a5a,2026-04-14 12:15:15,11563.19,231.26,41.63,11290.3,,SETTLED
pay_cdb91a6017a04d,MID_RAZOR_991,ORD-2026-2154,UPI,NA,setl_86b4ecbbb6,2026-04-14 12:30:54,9719.09,194.38,34.99,9489.72,,SETTLED
pay_7d3d6a88f82a47,MID_RAZOR_991,ORD-2026-2155,CREDIT_CARD,Mastercard,setl_b46ff8f8a4,2026-04-14 12:45:27,14439.61,288.79,51.98,14098.84,,SETTLED
pay_ecc3739f115c4a,MID_RAZOR_991,ORD-2026-2156,DEBIT_CARD,Mastercard,setl_13a4b205f1,2026-04-14 13:00:10,507.87,10.16,1.83,495.88,,SETTLED
pay_265b518ced0347,MID_RAZOR_991,ORD-2026-2157,NETBANKING,NA,setl_5dca067997,2026-04-14 13:15:22,12715.36,254.31,45.78,12415.27,,SETTLED
