bank_txn_id,txn_date,narration,type,amount,running_balance,beneficiary_name,branch_code
UTR621946930,2026-04-13 23:30:14,CMS/RAZORPAY/pay_ab7b337600b64a/ORD-2026-2094,CREDIT,10600.98,13356872.2,CORP FIN OPS,HDFC0001234
UTR439141517,2026-04-13 23:45:17,CMS/RAZORPAY/pay_4b95192b905447/ORD-2026-2095,CREDIT,13129.38,13370001.58,CORP FIN OPS,HDFC0001234
UTR768615479,2026-04-14 00:00:44,CMS/RAZORPAY/pay_5b0f1395861d48/ORD-2026-2096,CREDIT,6664.26,13376665.84,CORP FIN OPS,HDFC0001234
UTR603843081,2026-04-14 00:15:14,CMS/RAZORPAY/pay_370bf70d5c9340/ORD-2026-2097,CREDIT,7675.21,13384341.05,CORP FIN OPS,HDFC0001234
UTR603012918,2026-04-14 00:30:46,CMS/RAZORPAY/pay_d2a90140615042/ORD-2026-2098,CREDIT,10559.86,13394900.91,CORP FIN OPS,HDFC0001234
UTR486821471,2026-04-14 00:45:51,CMS/RAZORPAY/pay_381a532e95a043/ORD-2026-2099,CREDIT,14234.6,13409135.51,CORP FIN OPS,HDFC0001234
UTR841630844,2026-04-14 01:00:42,CMS/RAZORPAY/pay_ad5f94bdeefc45/ORD-2026-2100,CREDIT,7324.85,13416460.36,CORP FIN OPS,HDFC0001234
UTR628480415,2026-04-14 01:15:50,CMS/RAZORPAY/pay_0d7b7b83372c46/ORD-2026-2101,CREDIT,6377.61,13422837.97,CORP FIN OPS,HDFC0001234
UTR697892214,2026-04-14 01:30:01,CMS/RAZORPAY/pay_6723810371bb42/ORD-2026-2102,CREDIT,5567.83,13428405.8,CORP FIN OPS,HDFC0001234
UTR287598577,2026-04-14 01:45:51,CMS/RAZORPAY/pay_2a0acd50279444/ORD-2026-2103,CREDIT,1389.57,13429795.37,CORP FIN OPS,HDFC0001234
UTR229587788,2026-04-14 02:00:16,CMS/RAZORPAY/pay_14e7927e6c5e47/ORD-2026-2104,CREDIT,14556.28,13444351.65,CORP FIN OPS,HDFC0001234
UTR698098197,2026-04-14 02:15:54,CMS/RAZORPAY/pay_b0f658d1166546/ORD-2026-2105,CREDIT,10259.0,13454610.65,CORP FIN OPS,HDFC0001234
UTR858496505,2026-04-14 02:30:59,CMS/RAZORPAY/pay_aa553e0e45624e/ORD-2026-2106,CREDIT,13885.26,13468495.91,CORP FIN OPS,HDFC0001234
UTR754612980,2026-04-14 02:45:52,CMS/RAZORPAY/pay_76fb73214dba4f/ORD-2026-2107,CREDIT,8451.58,13476947.49,CORP FIN OPS,HDFC0001234
UTR226765260,2026-04-14 03:00:10,CMS/RAZORPAY/pay_fb6d16b0d8e04e/ORD-2026-2108,CREDIT,10800.02,13487747.51,CORP FIN OPS,HDFC0001234
UTR206616380,2026-04-14 03:15:23,CMS/RAZORPAY/pay_22c7e87a60b548/ORD-2026-2109,CREDIT,5225.5,13492973.01,CORP FIN OPS,HDFC0001234
UTR546407987,2026-04-14 03:30:15,CMS/RAZORPAY/pay_c55f3d19342f4e/ORD-2026-2110,CREDIT,12307.31,13505280.32,CORP FIN OPS,HDFC0001234
UTR283890958,2026-04-14 03:45:17,CMS/RAZORPAY/pay_b1140bac49164d/ORD-2026-2111,CREDIT,5761.08,13511041.4,CORP FIN OPS,HDFC0001234
UTR363551307,2026-04-14 04:00:26,CMS/RAZORPAY/pay_d4536daa51aa43/ORD-2026-2112,CREDIT,11633.45,13522674.85,CORP FIN OPS,HDFC0001234
UTR539492534,2026-04-14 04:15:54,CMS/RAZORPAY/pay_b852d6dec02248/ORD-2026-2113,CREDIT,7795.82,13530470.67,CORP FIN OPS,HDFC0001234
UTR926944269,2026-04-14 04:30:45,CMS/RAZORPAY/pay_f3d6fe1a4e2645/ORD-2026-2114,CREDIT,11902.88,13542373.55,CORP FIN OPS,HDFC0001234
UTR531269332,2026-04-14 04:45:03,CMS/RAZORPAY/pay_faa8c145f9594c/ORD-2026-2115,CREDIT,6055.98,13548429.53,CORP FIN OPS,HDFC0001234
UTR716926164,2026-04-14 05:00:40,CMS/RAZORPAY/pay_319b63bb95d145/ORD-2026-2116,CREDIT,14363.51,13562793.04,CORP FIN OPS,HDFC0001234
UTR831079302,2026-04-14 05:15:47,CMS/RAZORPAY/pay_f6baa4bc882c4e/ORD-2026-2117,CREDIT,4929.44,13567722.48,CORP FIN OPS,HDFC0001234
UTR755413145,2026-04-14 05:30:25,CMS/RAZORPAY/pay_b2b10a13a0ea40/ORD-2026-2118,CREDIT,6805.26,13574527.74,CORP FIN OPS,HDFC0001234
UTR763773729,2026-04-14 05:45:44,CMS/RAZORPAY/pay_a5eba9cfb3e249/ORD-2026-2119,CREDIT,5376.19,13579903.93,CORP FIN OPS,HDFC0001234
UTR677064820,2026-04-14 06:00:46,CMS/RAZORPAY/pay_79d0c701987144/ORD-2026-2120,CREDIT,10665.96,13590569.89,CORP FIN OPS,HDFC0001234
UTR199664255,2026-04-14 06:15:21,CMS/RAZORPAY/pay_0eaed7975d6749/ORD-2026-2121,CREDIT,11206.31,13601776.2,CORP FIN OPS,HDFC0001234
UTR955341340,2026-04-14 06:30:53,CMS/RAZORPAY/pay_c2c17af167e44c/ORD-2026-2122,CREDIT,11448.57,13613224.77,CORP FIN OPS,HDFC0001234
UTR164366244,2026-04-14 06:45:40,CMS/RAZORPAY/pay_d75a2737165348/ORD-2026-2123,CREDIT,7673.28,13620898.05,CORP FIN OPS,HDFC0001234
UTR233949085,2026-04-14 07:00:19,CMS/RAZORPAY/pay_a4008ee198c64e/ORD-2026-2124,CREDIT,8592.62,13629490.67,CORP FIN OPS,HDFC0001234
UTR353507570,2026-04-14 07:15:19,CMS/RAZORPAY/pay_23067d5fa66f47/ORD-2026-2125,CREDIT,4516.59,13634007.26,CORP FIN OPS,HDFC0001234
UTR891897827,2026-04-14 07:30:20,CMS/RAZORPAY/pay_24f4624403cd43/ORD-2026-2126,CREDIT,7800.02,13641807.28,CORP FIN OPS,HDFC0001234
UTR257360353,2026-04-14 07:45:53,CMS/RAZORPAY/pay_3e965b29961445/ORD-2026-2127,CREDIT,6321.96,13648129.24,CORP FIN OPS,HDFC0001234
UTR239654428,2026-04-14 08:00:13,CMS/RAZORPAY/pay_529e956dd1434e/ORD-2026-2128,CREDIT,6804.9,13654934.14,CORP FIN OPS,HDFC0001234
UTR731617307,2026-04-14 08:15:55,CMS/RAZORPAY/pay_fed03de39bcf4f/ORD-2026-2129,CREDIT,4221.53,13659155.67,CORP FIN OPS,HDFC0001234
UTR572532253,2026-04-14 08:30:46,CMS/RAZORPAY/pay_31210db0664b46/ORD-2026-2130,CREDIT,14267.6,13673423.27,CORP FIN OPS,HDFC0001234
UTR620511813,2026-04-14 08:45:08,CMS/RAZORPAY/pay_baba6193b6ac40/ORD-2026-2131,CREDIT,14193.4,13687616.67,CORP FIN OPS,HDFC0001234
UTR328323191,2026-04-14 09:00:30,CMS/RAZORPAY/pay_dc3b640fe89643/ORD-2026-2132,CREDIT,949.85,13688566.52,CORP FIN OPS,HDFC0001234
UTR227524085,2026-04-14 09:15:07,CMS/RAZORPAY/pay_a2f344ff611049/ORD-2026-2133,CREDIT,2199.4,13690765.92,CORP FIN OPS,HDFC0001234
UTR226424741,2026-04-14 09:30:23,CMS/RAZORPAY/pay_9076a2ab1b874b/ORD-2026-2134,CREDIT,4781.69,13695547.61,CORP FIN OPS,HDFC0001234
UTR252621455,2026-04-14 09:45:03,CMS/RAZORPAY/pay_30ddf215484747/ORD-2026-2135,CREDIT,13751.52,13709299.13,CORP FIN OPS,HDFC0001234
UTR979528847,2026-04-14 10:00:00,CMS/RAZORPAY/pay_9a3a28ee9d4c44/ORD-2026-2136,CREDIT,2220.08,13711519.21,CORP FIN OPS,HDFC0001234
UTR715317515,2026-04-14 10:15:28,CMS/RAZORPAY/pay_fc6ee89cb6fa42/ORD-2026-2137,CREDIT,13234.3,13724753.51,CORP FIN OPS,HDFC0001234
UTR242603228,2026-04-14 10:30:40,CMS/RAZORPAY/pay_3e59ae3565ea48/ORD-2026-2138,CREDIT,7014.04,13731767.55,CORP FIN OPS,HDFC0001234
UTR881538189,2026-04-14 10:45:51,CMS/RAZORPAY/pay_6987d800224b46/ORD-2026-2139,CREDIT,9333.58,13741101.13,CORP FIN OPS,HDFC0001234
UTR524554436,2026-04-14 11:00:02,CMS/RAZORPAY/pay_9831a7f3106e43/ORD-2026-2140,CREDIT,14052.5,13755153.63,CORP FIN OPS,HDFC0001234
UTR195058246,2026-04-14 11:15:01,CMS/RAZORPAY/pay_90355abd545c45/ORD-2026-2141,CREDIT,8586.38,13763740.01,CORP FIN OPS,HDFC0001234
UTR791397593,2026-04-14 11:30:12,CMS/RAZORPAY/pay_3b200b1a879447/ORD-2026-2142,CREDIT,14011.28,13777751.29,CORP FIN OPS,HDFC0001234
UTR712295241,2026-04-14 11:45:32,CMS/RAZORPAY/pay_66fac399a8b54a/ORD-2026-2143,CREDIT,13185.82,13790937.11,CORP FIN OPS,HDFC0001234
UTR120372732,2026-04-14 12:00:15,CMS/RAZORPAY/pay_5d5580aa5c9c44/ORD-2026-2144,CREDIT,12234.79,13803171.9,CORP FIN OPS,HDFC0001234
UTR531427170,2026-04-14 12:15:31,CMS/RAZORPAY/pay_f48d3f29a1b046/ORD-2026-2145,CREDIT,12691.87,13815863.77,CORP FIN OPS,HDFC0001234
UTR545534593,2026-04-14 12:30:55,CMS/RAZORPAY/pay_c22a4261a2014a/ORD-2026-2146,CREDIT,7962.13,13823825.9,CORP FIN OPS,HDFC0001234
UTR206658672,2026-04-14 12:45:09,CMS/RAZORPAY/pay_624182f9b0ac46/ORD-2026-2147,CREDIT,3074.4,13826900.3,CORP FIN OPS,HDFC0001234
UTR537309736,2026-04-14 13:00:39,CMS/RAZORPAY/pay_5209b77ae47043/ORD-2026-2148,CREDIT,14095.59,13840995.89,CORP FIN OPS,HDFC0001234
UTR420001194,2026-04-14 13:15:06,CMS/RAZORPAY/pay_c37e89d94cb444/ORD-2026-2149,CREDIT,5019.28,13846015.17,CORP FIN OPS,HDFC0001234
UTR988780552,2026-04-14 13:30:03,CMS/RAZORPAY/pay_7d3e1f48349349/ORD-2026-2150,CREDIT,3356.0,13849371.17,CORP FIN OPS,HDFC0001234
UTR641618196,2026-04-14 13:45:07,CMS/RAZORPAY/pay_2675dbe540fe43/ORD-2026-2151,CREDIT,4300.72,13853671.89,CORP FIN OPS,HDFC0001234
UTR170285223,2026-04-14 14:00:01,CMS/RAZORPAY/pay_f48279f27f254c/ORD-2026-2152,CREDIT,6257.42,13859929.31,CORP FIN OPS,HDFC0001234
UTR729398143,2026-04-14 14:15:15,CMS/RAZORPAY/pay_34c74999bc8c4b/ORD-2026-2153,CREDIT,11290.3,13871219.61,CORP FIN OPS,HDFC0001234
UTR578869802,2026-04-14 14:30:54,CMS/RAZORPAY/pay_cdb91a6017a04d/ORD-2026-2154,CREDIT,9489.72,13880709.33,CORP FIN OPS,HDFC0001234
UTR280590847,2026-04-14 14:45:27,CMS/RAZORPAY/pay_7d3d6a88f82a47/ORD-2026-2155,CREDIT,14098.84,13894808.17,CORP FIN OPS,HDFC0001234
UTR598916337,2026-04-14 15:00:10,CMS/RAZORPAY/pay_ecc3739f115c4a/ORD-2026-2156,CREDIT,495.88,13895304.05,CORP FIN OPS,HDFC0001234
UTR830142077,2026-04-14 15:15:22,CMS/RAZORPAY/pay_265b518ced0347/ORD-2026-2157,CREDIT,12415.27,13907719.32,CORP FIN OPS,HDFC0001234
UTR273319432,2026-04-14 15:30:19,CMS/RAZORPAY/pay_5c4a96bf288145/ORD-2026-2158,CREDIT,1758.37,13909477.69,CORP FIN OPS,HDFC0001234
UTR400066062,2026-04-14 15:45:13,CMS/RAZORPAY/pay_a3326add2e7940/ORD-2026-2159,CREDIT,9130.76,13918608.45,CORP FIN OPS,HDFC0001234
UTR908199028,2026-04-14 16:00:17,CMS/RAZORPAY/pay_64f3fbf6df2f4e/ORD-2026-2160,CREDIT,3970.0,13922578.45,CORP FIN OPS,HDFC0001234
UTR743722897,2026-04-14 16:15:58,CMS/RAZORPAY/pay_42a4627f898440/ORD-2026-2161,CREDIT,10283.21,13932861.66,CORP FIN OPS,HDFC0001234
UTR110284954,2026-04-14 16:30:35,CMS/RAZORPAY/pay_26b3856235db4a/ORD-2026-2162,CREDIT,13163.23,13946024.89,CORP FIN OPS,HDFC0001234
UTR945362558,2026-04-14 16:45:34,CMS/RAZORPAY/pay_cef777bfbb1648/ORD-2026-2163,CREDIT,926.36,13946951.25,CORP FIN OPS,HDFC0001234
UTR972717220,2026-04-14 17:00:52,CMS/RAZORPAY/pay_55bb47b42fcd4e/ORD-2026-2164,CREDIT,9001.44,13955952.69,CORP FIN OPS,HDFC0001234
UTR109053121,2026-04-14 17:15:29,CMS/RAZORPAY/pay_0482ab4616ff47/ORD-2026-2165,CREDIT,5733.39,13961686.08,CORP FIN OPS,HDFC0001234
UTR897945277,2026-04-14 17:30:48,CMS/RAZORPAY/pay_850bd3aecd5e4c/ORD-2026-2166,CREDIT,4468.44,13966154.52,CORP FIN OPS,HDFC0001234
UTR758679095,2026-04-14 17:45:14,CMS/RAZORPAY/pay_fcb3137dd8a44a/ORD-2026-2167,CREDIT,3804.78,13969959.3,CORP FIN OPS,HDFC0001234
UTR629180636,2026-04-14 18:00:12,CMS/RAZORPAY/pay_b9c82b9719ea45/ORD-2026-2168,CREDIT,14423.2,13984382.5,CORP FIN OPS,HDFC0001234
UTR630440618,2026-04-14 18:15:12,CMS/RAZORPAY/pay_3fba106982064f/ORD-2026-2169,CREDIT,9830.07,13994212.57,CORP FIN OPS,HDFC0001234
UTR900982881,2026-04-14 18:30:08,CMS/RAZORPAY/pay_d503252d76fe4b/ORD-2026-2170,CREDIT,4163.91,13998376.48,CORP FIN OPS,HDFC0001234
UTR394557421,2026-04-14 18:45:01,CMS/RAZORPAY/pay_2c272bf6ed5543/ORD-2026-2171,CREDIT,14532.04,14012908.52,CORP FIN OPS,HDFC0001234
UTR701419950,2026-04-14 19:00:00,CMS/RAZORPAY/pay_f8f3660420b544/ORD-2026-2172,CREDIT,13766.66,14026675.18,CORP FIN OPS,HDFC0001234
UTR536879666,2026-04-14 19:15:43,CMS/RAZORPAY/pay_134f2a6044ec40/ORD-2026-2173,CREDIT,7826.11,14034501.29,CORP FIN OPS,HDFC0001234
UTR146669835,2026-04-14 19:30:17,CMS/RAZORPAY/pay_857c7c3608884a/ORD-2026-2174,CREDIT,13490.61,14047991.9,CORP FIN OPS,HDFC0001234
UTR520755279,2026-04-14 19:45:05,CMS/RAZORPAY/pay_a317e419db404f/ORD-2026-2175,CREDIT,12948.46,14060940.36,CORP FIN OPS,HDFC0001234
UTR840397560,2026-04-14 20:00:04,CMS/RAZORPAY/pay_b0ef53e5bd2d40/ORD-2026-2176,CREDIT,13470.83,14074411.19,CORP FIN OPS,HDFC0001234
UTR167478361,2026-04-14 20:15:01,CMS/RAZORPAY/pay_859aa65a4bc046/ORD-2026-2177,CREDIT,7283.47,14081694.66,CORP FIN OPS,HDFC0001234
UTR458954609,2026-04-14 20:30:06,CMS/RAZORPAY/pay_ba48492b6a5d42/ORD-2026-2178,CREDIT,7193.0,14088887.66,CORP FIN OPS,HDFC0001234
UTR354201569,2026-04-14 20:45:49,CMS/RAZORPAY/pay_00a57d7eed1046/ORD-2026-2179,CREDIT,8982.38,14097870.04,CORP FIN OPS,HDFC0001234
UTR721626156,2026-04-14 21:00:05,CMS/RAZORPAY/pay_d3c45dc007f243/ORD-2026-2180,CREDIT,14285.34,14112155.38,CORP FIN OPS,HDFC0001234
UTR844493568,2026-04-14 21:15:50,CMS/RAZORPAY/pay_350091e5091d43/ORD-2026-2181,CREDIT,2293.82,14114449.2,CORP FIN OPS,HDFC0001234
UTR772361249,2026-04-14 21:30:04,CMS/RAZORPAY/pay_f8156f6cc9894c/ORD-2026-2182,CREDIT,1929.85,14116379.05,CORP FIN OPS,HDFC0001234
UTR509584709,2026-04-14 21:45:06,CMS/RAZORPAY/pay_9446adf51cd640/ORD-2026-2183,CREDIT,9227.84,14125606.89,CORP FIN OPS,HDFC0001234
UTR770023660,2026-04-14 22:00:29,CMS/RAZORPAY/pay_771e5c02bb7a4e/ORD-2026-2184,CREDIT,5923.66,14131530.55,CORP FIN OPS,HDFC0001234
UTR464660414,2026-04-14 22:15:29,CMS/RAZORPAY/pay_9293a5baef5740/ORD-2026-2185,CREDIT,7810.8,14139341.35,CORP FIN OPS,HDFC0001234
UTR739064402,2026-04-14 22:30:37,CMS/RAZORPAY/pay_aac8c617946849/ORD-2026-2186,CREDIT,11664.6,14151005.95,CORP FIN OPS,HDFC0001234
UTR646425072,2026-04-14 22:45:26,CMS/RAZORPAY/pay_ae15be82c0e84d/ORD-2026-2187,CREDIT,7303.75,14158309.7,CORP FIN OPS,HDFC0001234
UTR955799705,2026-04-14 23:00:03,CMS/RAZORPAY/pay_42aeb3ece4a245/ORD-2026-2188,CREDIT,2295.87,14160605.57,CORP FIN OPS,HDFC0001234
UTR434135828,2026-04-14 23:15:30,CMS/RAZORPAY/pay_ac0e9879285648/ORD-2026-2189,CREDIT,4858.35,14165463.92,CORP FIN OPS,HDFC0001234
UTR108677810,2026-04-14 23:30:15,CMS/RAZORPAY/pay_575b2569393246/ORD-2026-2190,CREDIT,7667.73,14173131.65,CORP FIN OPS,HDFC0001234
UTR315147688,2026-04-14 23:45:21,CMS/RAZORPAY/pay_c5d75fe3be104a/ORD-2026-2191,CREDIT,3169.07,14176300.72,CORP FIN OPS,HDFC0001234
UTR601869492,2026-04-15 00:00:36,CMS/RAZORPAY/pay_455dc7e50a0143/ORD-2026-2192,CREDIT,14123.08,14190423.8,CORP FIN OPS,HDFC0001234
UTR212579573,2026-04-15 00:15:56,CMS/RAZORPAY/pay_712a0599e22848/ORD-2026-2193,CREDIT,11661.41,14202085.21,CORP FIN OPS,HDFC0001234
UTR103969701,2026-04-15 00:30:14,CMS/RAZORPAY/pay_eaefd9e9e9334f/ORD-2026-2194,CREDIT,7093.33,14209178.54,CORP FIN OPS,HDFC0001234
UTR925007816,2026-04-15 00:45:24,CMS/RAZORPAY/pay_a3de63a8dba940/ORD-2026-2195,CREDIT,3395.03,14212573.57,CORP FIN OPS,HDFC0001234
UTR179168231,2026-04-15 01:00:35,CMS/RAZORPAY/pay_d1b549c8d09042/ORD-2026-2196,CREDIT,2119.03,14214692.6,CORP FIN OPS,HDFC0001234
UTR728875974,2026-04-15 01:15:01,CMS/RAZORPAY/pay_eb23720b77814f/ORD-2026-2197,CREDIT,3307.33,14217999.93,CORP FIN OPS,HDFC0001234
UTR381319126,2026-04-15 01:30:54,CMS/RAZORPAY/pay_f2ce5ced46164d/ORD-2026-2198,CREDIT,8338.76,14226338.69,CORP FIN OPS,HDFC0001234
UTR381093372,2026-04-15 01:45:01,CMS/RAZORPAY/pay_a93f9b1a061e45/ORD-2026-2199,CREDIT,12259.64,14238598.33,CORP FIN OPS,HDFC0001234
UTR219152069,2026-04-15 02:00:19,CMS/RAZORPAY/pay_85e057abfaec45/ORD-2026-2200,CREDIT,6947.04,14245545.37,CORP FIN OPS,HDFC0001234
UTR665783275,2026-04-15 02:15:56,CMS/RAZORPAY/pay_5b4299bf6e6d46/ORD-2026-2201,CREDIT,10553.58,14256098.95,CORP FIN OPS,HDFC0001234
UTR303625615,2026-04-15 02:30:24,CMS/RAZORPAY/pay_137f4c488aa542/ORD-2026-2202,CREDIT,10318.73,14266417.68,CORP FIN OPS,HDFC0001234
UTR783053289,2026-04-15 02:45:48,CMS/RAZORPAY/pay_c26620c1329e4b/ORD-2026-2203,CREDIT,9209.8,14275627.48,CORP FIN OPS,HDFC0001234
UTR259522516,2026-04-15 03:00:03,CMS/RAZORPAY/pay_83507fbd0f9b48/ORD-2026-2204,CREDIT,9399.96,14285027.44,CORP FIN OPS,HDFC0001234
UTR625049703,2026-04-15 03:15:05,CMS/RAZORPAY/pay_38320911cb7a49/ORD-2026-2205,CREDIT,11597.34,14296624.78,CORP FIN OPS,HDFC0001234
UTR906710856,2026-04-15 03:30:33,CMS/RAZORPAY/pay_a3b39fe205b14f/ORD-2026-2206,CREDIT,7061.2,14303685.98,CORP FIN OPS,HDFC0001234
UTR845724084,2026-04-15 03:45:45,CMS/RAZORPAY/pay_939e45aaa60f46/ORD-2026-2207,CREDIT,14019.54,14317705.52,CORP FIN OPS,HDFC0001234
UTR785160666,2026-04-15 04:00:13,CMS/RAZORPAY/pay_50955f33cb1d44/ORD-2026-2208,CREDIT,3596.21,14321301.73,CORP FIN OPS,HDFC0001234
UTR428563967,2026-04-15 04:15:56,CMS/RAZORPAY/pay_832229435fa74a/ORD-2026-2209,CREDIT,5826.87,14327128.6,CORP FIN OPS,HDFC0001234
UTR191009197,2026-04-15 04:30:18,CMS/RAZORPAY/pay_8ae8aee4b9404b/ORD-2026-2210,CREDIT,6781.42,14333910.02,CORP FIN OPS,HDFC0001234
UTR599561727,2026-04-15 04:45:28,CMS/RAZORPAY/pay_f320ecc8c4594c/ORD-2026-2211,CREDIT,7107.69,14341017.71,CORP FIN OPS,HDFC0001234
UTR510567661,2026-04-15 05:00:11,CMS/RAZORPAY/pay_eb7509f376fe46/ORD-2026-2212,CREDIT,6741.53,14347759.24,CORP FIN OPS,HDFC0001234
UTR188496207,2026-04-15 05:15:32,CMS/RAZORPAY/pay_ad8f94efd3bb4f/ORD-2026-2213,CREDIT,8227.58,14355986.82,CORP FIN OPS,HDFC0001234
UTR176610062,2026-04-15 05:30:34,CMS/RAZORPAY/pay_18c4017ad32b41/ORD-2026-2214,CREDIT,3324.1,14359310.92,CORP FIN OPS,HDFC0001234
UTR425038380,2026-04-15 05:45:45,CMS/RAZORPAY/pay_fe7626e688d946/ORD-2026-2215,CREDIT,9039.99,14368350.91,CORP FIN OPS,HDFC0001234
UTR380392053,2026-04-15 06:00:49,CMS/RAZORPAY/pay_a5b74fb9f1c649/ORD-2026-2216,CREDIT,4728.1,14373079.01,CORP FIN OPS,HDFC0001234
UTR913688073,2026-04-15 06:15:30,CMS/RAZORPAY/pay_0d46faf25aa34d/ORD-2026-2217,CREDIT,9748.69,14382827.7,CORP FIN OPS,HDFC0001234
UTR876675996,2026-04-15 06:30:14,CMS/RAZORPAY/pay_342f1610547e4d/ORD-2026-2218,CREDIT,7791.15,14390618.85,CORP FIN OPS,HDFC0001234
UTR192208503,2026-04-15 06:45:27,CMS/RAZORPAY/pay_58b546bc5f2e40/ORD-2026-2219,CREDIT,11391.56,14402010.41,CORP FIN OPS,HDFC0001234
UTR699627706,2026-04-15 07:00:23,CMS/RAZORPAY/pay_bb252bdf943045/ORD-2026-2220,CREDIT,2455.43,14404465.84,CORP FIN OPS,HDFC0001234
UTR970161858,2026-04-15 07:15:14,CMS/RAZORPAY/pay_913ae608b8eb46/ORD-2026-2221,CREDIT,6422.41,14410888.25,CORP FIN OPS,HDFC0001234
UTR450125214,2026-04-15 07:30:36,CMS/RAZORPAY/pay_b6b67c4fcd3d47/ORD-2026-2222,CREDIT,11607.14,14422495.39,CORP FIN OPS,HDFC0001234
UTR710090318,2026-04-15 07:45:24,CMS/RAZORPAY/pay_e04caf4799d845/ORD-2026-2223,CREDIT,3379.29,14425874.68,CORP FIN OPS,HDFC0001234
UTR302227118,2026-04-15 08:00:06,CMS/RAZORPAY/pay_a7dfa97e1c044d/ORD-2026-2224,CREDIT,5143.88,14431018.56,CORP FIN OPS,HDFC0001234
UTR212005417,2026-04-15 08:15:52,CMS/RAZORPAY/pay_32751bf0b6f049/ORD-2026-2225,CREDIT,10243.27,14441261.83,CORP FIN OPS,HDFC0001234
UTR174615426,2026-04-15 08:30:18,CMS/RAZORPAY/pay_bc8123ae73604a/ORD-2026-2226,CREDIT,3403.18,14444665.01,CORP FIN OPS,HDFC0001234
UTR588191420,2026-04-15 08:45:23,CMS/RAZORPAY/pay_c69e0966eec245/ORD-2026-2227,CREDIT,7829.47,14452494.48,CORP FIN OPS,HDFC0001234
UTR268615534,2026-04-15 09:00:08,CMS/RAZORPAY/pay_3f095d946d484f/ORD-2026-2228,CREDIT,8083.2,14460577.68,CORP FIN OPS,HDFC0001234
UTR321705882,2026-04-15 09:15:19,CMS/RAZORPAY/pay_c5f6f05c56e348/ORD-2026-2229,CREDIT,6607.21,14467184.89,CORP FIN OPS,HDFC0001234
UTR433196834,2026-04-15 09:30:45,CMS/RAZORPAY/pay_edd08748e95843/ORD-2026-2230,CREDIT,10183.97,14477368.86,CORP FIN OPS,HDFC0001234
UTR253214356,2026-04-15 09:45:04,CMS/RAZORPAY/pay_d4fe56c7a37b42/ORD-2026-2231,CREDIT,12162.48,14489531.34,CORP FIN OPS,HDFC0001234
UTR711205057,2026-04-15 10:00:29,CMS/RAZORPAY/pay_8db4a798a9b243/ORD-2026-2232,CREDIT,7038.95,14496570.29,CORP FIN OPS,HDFC0001234
UTR793958412,2026-04-15 10:15:22,CMS/RAZORPAY/pay_45bfed16a1e145/ORD-2026-2233,CREDIT,10403.14,14506973.43,CORP FIN OPS,HDFC0001234
UTR969714515,2026-04-15 10:30:15,CMS/RAZORPAY/pay_3f1edf5208c949/ORD-2026-2234,CREDIT,3030.63,14510004.06,CORP FIN OPS,HDFC0001234
UTR807681800,2026-04-15 10:45:36,CMS/RAZORPAY/pay_07589c5308cd4b/ORD-2026-2235,CREDIT,1840.76,14511844.82,CORP FIN OPS,HDFC0001234
UTR774399203,2026-04-15 11:00:58,CMS/RAZORPAY/pay_50904f6a9f2f41/ORD-2026-2236,CREDIT,1433.15,14513277.97,CORP FIN OPS,HDFC0001234
UTR918041802,2026-04-15 11:15:23,CMS/RAZORPAY/pay_7ff861dbfb4f48/ORD-2026-2237,CREDIT,1571.76,14514849.73,CORP FIN OPS,HDFC0001234
UTR450053941,2026-04-15 11:30:28,CMS/RAZORPAY/pay_bad44e73f74c45/ORD-2026-2238,CREDIT,2821.97,14517671.7,CORP FIN OPS,HDFC0001234
UTR128688105,2026-04-15 11:45:40,CMS/RAZORPAY/pay_78d46e4ed19a4a/ORD-2026-2239,CREDIT,10320.59,14527992.29,CORP FIN OPS,HDFC0001234
UTR528790025,2026-04-15 12:00:02,CMS/RAZORPAY/pay_12cf768f9d4948/ORD-2026-2240,CREDIT,640.22,14528632.51,CORP FIN OPS,HDFC0001234
UTR903884763,2026-04-15 12:15:31,CMS/RAZORPAY/pay_887b9f0fc5004c/ORD-2026-2241,CREDIT,7020.01,14535652.52,CORP FIN OPS,HDFC0001234
UTR866202339,2026-04-15 12:30:08,CMS/RAZORPAY/pay_5b131e848c634d/ORD-2026-2242,CREDIT,7153.51,14542806.03,CORP FIN OPS,HDFC0001234
UTR119398359,2026-04-15 12:45:11,CMS/RAZORPAY/pay_8cdc330a1c8846/ORD-2026-2243,CREDIT,4652.65,14547458.68,CORP FIN OPS,HDFC0001234
UTR183306581,2026-04-15 13:00:43,CMS/RAZORPAY/pay_0334186fd3c949/ORD-2026-2244,CREDIT,4356.86,14551815.54,CORP FIN OPS,HDFC0001234
UTR867094342,2026-04-15 13:15:57,CMS/RAZORPAY/pay_903ff6356a0744/ORD-2026-2245,CREDIT,10045.34,14561860.88,CORP FIN OPS,HDFC0001234
UTR998186261,2026-04-15 13:30:24,CMS/RAZORPAY/pay_57f87a6625f04f/ORD-2026-2246,CREDIT,10261.99,14572122.87,CORP FIN OPS,HDFC0001234
UTR152253317,2026-04-15 13:45:49,CMS/RAZORPAY/pay_262b6bfeeaa142/ORD-2026-2247,CREDIT,3344.37,14575467.24,CORP FIN OPS,HDFC0001234
UTR117221150,2026-04-15 14:00:01,CMS/RAZORPAY/pay_a59e8878072b41/ORD-2026-2248,CREDIT,14494.38,14589961.62,CORP FIN OPS,HDFC0001234
